country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw,polygon
Australia,107686811526759457,J5540/2025,YBBB,2025-12-14T16:00:00Z,,-14.516666666666667,132.38333333333333,5,QFAXX,J5540/25 NOTAMN  Q) YBBB/QFAXX/IV/NBO/A/000/999/1431S13223E005  A) YPTN  B) 2512141600 C) PERM  E) LOCAL TRAFFIC REGULATIONS AMD  CHANGE THE FLW TO READ:  5. MULTI ENG PROPELLER ACFT ARE NOT TO CONDUCT FULL PWR ENG RUNS ON  PAVED HARDSTAND DUE TO CREATION OF FOREIGN OBJECT DEBRIS.  REMOVE THE FLW:  NOTE 2  NOTE 10  AMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA    CREATED: 02 DEC 2025 02:18  SOURCE: YBBBZEZX,
France,107691169542412023,R3154/2025,LFXX,2026-01-22T00:00:00Z,2027-01-21T23:59:00Z,45.85,-4.533333333333333,190,QRTTT,"R3154/25 NOTAMN  Q) LFXX/QRTTT/IV/BO /W /000/999/4551N00432W190  A) LFRR LFBB B) 2601220000 C) 2701212359  E) TRIGGER NOTAM - AIRAC AIP SUP 207/25 MODIFIED :  MISSILE FIRING IN THE ATLANTIC OCEAN REQUIRING THE CREATION OF 6   TEMPORARY RESTRICTED AREAS (&apos;ZRT&apos;), OF 16 TEMPORARY DANGEROUS AREAS   (&apos;ZDT&apos;) AND FLIGHT PLAN BUFFER ZONE (FBZ) ASSOCIATED.  THESE &apos;ZRT/ZDT&apos; ARE ACTIVATED BY NOTAM AT D-7.  -----------------------------------------------------------------  PAGE 8 : REPLACE LFDB21Z COORDINATES BY :  455421N 0013949W - 455643N 0013942W - 455237N 0011542W -   455136N 0011253W - 454929N 0011048W - 453516N 0010344W -   453127N 0010358W - 452845N 0011022W - 452848N 0014111W -   453113N 0014103W - 453110N 0015559W - 453117N 0015703W -   453136N 0015801W - 453207N 0015848W - 453246N 0015919W -   453330N 0015933W - 453415N 0015928W - 453848N 0015754W -   453930N 0020815W - 454128N 0025012W - 454139N 0025119W -   454203N 0025217W - 454239N 0025301W - 454323N 0025327W -   454410N 0025333W - 454714N 0025311W - 454756N 0025257W -   454833N 0025227W - 455904N 0024055W - 455942N 0023954W -   460001N 0023837W - 460136N 0022359W - 460134N 0022236W -   455421N 0013949W  ------------------------------------------------------------------  THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR  F) SFC G) UNL    CREATED: 16 DEC 2025 16:04  SOURCE: EUECYIYN",
FAA,81763737,B3453/2026,RPHI,2026-07-17T11:12:00Z,2026-07-17T13:53:00Z,20.2,121.666667,211,QANLC,"B3453/26 NOTAMN  Q) RPHI/QANLC/I /NBO/E /070/999/2012N12140E211  A) RPHI B) 2607171112 C) 2607171353  E) RNAV RTE CLSD WI MANILA FIR:  M501 (MIKIN - ALDIS)  A582 (BISIG - EXOMI)  DUE AEROSPACE FLT ACT FL AFFECTED: SFC TO UNL.    ALTN RTE:  M501 - NOMAN A461 MUMOT DCT ALDIS M501 VICE VERSA  A582 - OVERFLY RPHI: VIA MEVIN B462 LAO M646 MIA, GURAG A590 JOM  LDG RPHI: VIA MEVIN B462 LAO M646 SANRO DCT NABAL DCT CIA DCT   MIA,GURAG A590 MUPOB Z153 MIA.",
FAA,81760475,B3424/2026,RPHI,2026-07-17T11:42:00Z,2026-07-17T13:39:00Z,19.35,119.366667,047,QWMLW,B3424/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1921N11922E047  A) RPHI B) 2607171142 C) 2607171339  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.  EST FALL AREA OF UNBERNED DEBRIS WI:  194300N 1184000E -  193800N 1200700E -  185900N 1200400E -  190400N 1183800E -  194300N 1184000E  (55NM NW OF LAOAG AP).  F) SFC G) UNL,
FAA,81760590,B3425/2026,RPHI,2026-07-17T11:44:00Z,2026-07-17T13:43:00Z,19.016667,123.9,034,QWMLW,B3425/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1901N12354E034  A) RPHI B) 2607171144 C) 2607171343  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.   EST FALL AREA OF UNBURNED DEBRIS WI:  192000N 1232600E -  191500N 1242600E -  184200N 1242300E -  184600N 1232300E -  192000N 1232600E  (99NM NE OF LALLO AP).  F) SFC G) UNL,
FAA,81777079,A3455/2026,KZAK,2026-07-17T11:47:00Z,2026-07-17T13:45:00Z,37.533333,-122.0,005,QRACA,A3455/26 NOTAMN  Q) KZAK/QRACA/IV/NBO/W/000/999/3732N12200W005  A) KZAK  B) 2607171147  C) 2607171345  E) THE CIVIL AVIATION ADMINISTRATION OF CHINA HAS PLANNED A ROCKET LAUNCH. DEBRIS FROM THIS LAUNCH WILL FALL WI AN AREA DEFINED AS 172900N1382800E TO 170100N1411000E TO 161200N1410100E TO 164000N1381900E TO POINT OF ORIGIN. IN THE INTEREST OF SAFETY ALL NON-PARTICIPATING AIR TRAFFIC ARE ADVISED TO AVOID THE NOTAMED AREA. IFR AIRCRAFT UNDER ATC JURISDICTION SHOULD ANTICIPATE CLEARANCE AROUND THE NOTAMED AREA.  F) SFC  G) UNL,
FAA,81761633,B1405/2026,MMFR,2026-07-16T22:45:00Z,2026-07-22T00:56:00Z,,,,QRDCA,"B1405/26 NOTAMR B1377/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2607162245  C) 2607220056  D) DLY 2245-0056  E) DANGEROUS AREA FOR LAUNCH OF ROCKET SPACEX STARSHIP FLT-13,     LATERAL LIMIT AREA FORMED BY THE UNION OF THE FLW POINTS:     AREA B2:      2430N 09103W     2430N 09052W     2420N 09031W     2312N 08804W     2232N 08638W     2212N 08600W     2200N 08600W     2117N 08538W     2144N 08645W     2216N 08832W     2236N 08938W     2303N 09114W     2310N 09137W     2430N 09103W     FIR MEXICO (MMFR)  F) SFC  G) UNL",
FAA,81761681,B1406/2026,MMFR,2026-07-16T22:45:00Z,2026-07-22T00:51:00Z,,,,QRDCA,"B1406/26 NOTAMR B1378/26  Q) MMFR/QRDCA/IV/BO/W/000/999/  A) MMFR  B) 2607162245  C) 2607220051  D) DLY 2245-0051  E) DANGEROUS AREA FOR LAUNCH OF ROCKET SPACEX STARSHIP FLT-13,     LATERAL LIMIT AREA FORMED BY THE UNION OF THE FLW POINTS:     AREA 3:     2558N 09711W     2600N 09700W     2600N 09610W     2557N 09548W     2430N 09300W     2430N 09102W     2310N 09137W     2335N 09310W     2354N 09342W     2445N 09502W     2522N 09618W     2550N 09707W     2558N 09711W     FIR MEXICO (MMFR)  F) SFC  G) UNL",
FAA,81191759,J19/2026,EISN,2026-05-21T09:19:00Z,,54.133333,-9.783333,001,QRTCA,"J0019/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/031/5408N00947W001  A) EISN B) 2605210919 C) 2608200000EST  E) FLIGHT RESTRICTION IN THE VICINITY OF BANGOR ERRIS, COUNTY MAYO  A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, INCLUDING  UNMANNED AIRCRAFT SYSTEMS (UAS) AS DEFINED IN S.I. NO. 24 OF 2023  AND COMMISSION IMPLEMENTING REGULATION (EU) 2019/947, AND ROCKETS AS   DEFINED IN S.I. NO. 25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREA (TRA) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:   LATERAL LIMITS: A CIRCLE RADIUS OF 0.6NM CENTRED ON:  540733.1N 0094659.5W  POINT OF CONTACT DURING ACTIVATION   MR. ANDREI LUCA +31 685358986 OR BY EMAIL AT A.LUCA(AT)KITEPOWER.NL   MR. MARK DEVAS +353 83 842 2897 OR BY EMAIL AT   M.DEVAS(AT)KITEPOWER.NL  STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS  OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 3100FT AMSL",
FAA,81367173,J25/2026,EISN,2026-06-08T09:00:00Z,2026-09-07T18:00:00Z,52.766667,-9.516667,002,QRTCA,"J0025/26 NOTAMN  Q) EISN/QRTCA/IV/BO /W /000/005/5246N00931W002  A) EISN B) 2606080900 C) 2609071800  D) MON-FRI 0900-1800 EXC AUG 03  E) TEMPORARY RESTRICTED AREA (TRA) IN THE VICINITY OF MULLAGH, CO   CLARE.A TEMPORARY RESTRICTION ON THE FLYING OF AIRCRAFT, AND ROCKETS   AS   DEFINED IN S.I. NO. 25 OF 2023, SHALL APPLY IN THE TEMPORARY   RESTRICTED AREAS (TRA&apos;S) CONTAINED WITHIN THE VOLUME OF AIRSPACE   DEFINED BELOW:    TRA A LATERAL LIMIT:  524452.36N 0093036.12W  524523.14N 0093418.47W  ARC RADIUS OF 5KM/2.7NM CENTRED ON   524610.85N 0093003.76W  524827.40N 0093225.92W  524759.40N 0093144.97W  524759.50N 0092913.83W  524632.84N 0092836.10W  524558.69N 0092936.65W  524519.32N 0092949.34W  524452.36N 0093036.12W    VERTICAL LIMITS: SFC TO 500FT AMSL    DURATION: THE PERIOD OF THE RESTRICTIONS SHALL BE DAILY FROM 0900HRS   UTC TO 1800HRS UTC MONDAY TO FRIDAY FROM MONDAY JUNE 08TH TO MONDAY   SEPTEMBER 07TH 2026, EXCLUDING AUGUST DAY BANK HOLIDAY (MONDAY   AUGUST 03RD, 2026).    POINT OF CONTACT DURING ACTIVATION: A-TECHSYN HEAD OF UAV OPERATIONS   (+353 87 711 3209) OR PIC (+353 85 186 4544).    STATE AIRCRAFT, AIRCRAFT OF THE IRISH COASTGUARD SERVICE AND HEMS   OPERATORS EMPLOYED ON AN OPERATIONAL MISSION SHALL BE EXEMPT FROM   THE RESTRICTION.  F) SFC G) 500FT AMSL",
