country,id,notam_id,fir,from_utc,to_utc,lat,lon,radius_nm,qcode,raw,polygon
Australia,107686811526759457,J5540/2025,YBBB,2025-12-14T16:00:00Z,,-14.516666666666667,132.38333333333333,5,QFAXX,J5540/25 NOTAMN  Q) YBBB/QFAXX/IV/NBO/A/000/999/1431S13223E005  A) YPTN  B) 2512141600 C) PERM  E) LOCAL TRAFFIC REGULATIONS AMD  CHANGE THE FLW TO READ:  5. MULTI ENG PROPELLER ACFT ARE NOT TO CONDUCT FULL PWR ENG RUNS ON  PAVED HARDSTAND DUE TO CREATION OF FOREIGN OBJECT DEBRIS.  REMOVE THE FLW:  NOTE 2  NOTE 10  AMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA    CREATED: 02 DEC 2025 02:18  SOURCE: YBBBZEZX,
France,107691169542412023,R3154/2025,LFXX,2026-01-22T00:00:00Z,2027-01-21T23:59:00Z,45.85,-4.533333333333333,190,QRTTT,"R3154/25 NOTAMN  Q) LFXX/QRTTT/IV/BO /W /000/999/4551N00432W190  A) LFRR LFBB B) 2601220000 C) 2701212359  E) TRIGGER NOTAM - AIRAC AIP SUP 207/25 MODIFIED :  MISSILE FIRING IN THE ATLANTIC OCEAN REQUIRING THE CREATION OF 6   TEMPORARY RESTRICTED AREAS (&apos;ZRT&apos;), OF 16 TEMPORARY DANGEROUS AREAS   (&apos;ZDT&apos;) AND FLIGHT PLAN BUFFER ZONE (FBZ) ASSOCIATED.  THESE &apos;ZRT/ZDT&apos; ARE ACTIVATED BY NOTAM AT D-7.  -----------------------------------------------------------------  PAGE 8 : REPLACE LFDB21Z COORDINATES BY :  455421N 0013949W - 455643N 0013942W - 455237N 0011542W -   455136N 0011253W - 454929N 0011048W - 453516N 0010344W -   453127N 0010358W - 452845N 0011022W - 452848N 0014111W -   453113N 0014103W - 453110N 0015559W - 453117N 0015703W -   453136N 0015801W - 453207N 0015848W - 453246N 0015919W -   453330N 0015933W - 453415N 0015928W - 453848N 0015754W -   453930N 0020815W - 454128N 0025012W - 454139N 0025119W -   454203N 0025217W - 454239N 0025301W - 454323N 0025327W -   454410N 0025333W - 454714N 0025311W - 454756N 0025257W -   454833N 0025227W - 455904N 0024055W - 455942N 0023954W -   460001N 0023837W - 460136N 0022359W - 460134N 0022236W -   455421N 0013949W  ------------------------------------------------------------------  THIS AIP SUP IS AVBL AT WWW.SIA.AVIATION-CIVILE.GOUV.FR  F) SFC G) UNL    CREATED: 16 DEC 2025 16:04  SOURCE: EUECYIYN",
GLOBAL,joey-RCAA_I_RCTPYNYX_A3278_26,A3278/26,RCAA,2026-09-15T21:51:00Z,2026-09-15T22:14:00Z,28.120833,123.620834,,QRALW,"A3278/26 NOTAMN  Q) RCAA/QRALW/IV/NBO/W/000/999/2807N12337E026  A) RCAA  B) 2609152151 C) 2609152214  E) AIRSPACE BLOCKED DUE TO AEROSPACE FLIGHT ACTIVITY:  1.AFFECTED RTE:    B591 BTN KASKA AND DUBAN    B576 BTN SALMI AND DUBAN    Q11 BTN SALMI AND WP900    L2 BTN KASKA AND TOKAI    L3 BTN SALMI AND EMRET    L4 BTN LIPLO AND WP900  2.FOR DETAILS, CONTACT TAIPEI ACC AT +886 3 3841040  3.AREA AS FLW:    2829N12351E    2745N12349E    2745N12324E    2830N12325E    2829N12351E  F) SFC G) UNL    CREATED: 09 SEP 2026 08:05  SOURCE: RCTPYNYX","[[28.483333,123.85],[27.75,123.816667],[27.75,123.4],[28.5,123.416667]]"
CHINA,joey-ZLHW_I_ZBBBYNYX_A4297_26,A4297/26,ZLHW,2026-09-10T08:52:00Z,2026-09-10T09:13:00Z,39.183333,107.333333,,QRDCA,"A4297/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/3911N10719E012  A)ZLHW B)2609100852 C)2609100913   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N390900E1070500-N392000E1071000-N391300E1073500-N390200E1073000,   BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 07 SEP 2026 01:55  SOURCE: ZBBBYNYX","[[39.15,107.083333],[39.333333,107.166667],[39.216667,107.583333],[39.033333,107.5]]"
CHINA,joey-ZLHW_I_ZBBBYNYX_A4298_26,A4298/26,ZLHW,2026-09-10T08:53:00Z,2026-09-10T09:17:00Z,38.591667,109.458334,,QRDCA,"A4298/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/3835N10927E019  A)ZLHW B)2609100853 C)2609100917   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N383300E1090400-N384900E1091200-N383800E1095100-N382200E1094300,   BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 07 SEP 2026 01:56  SOURCE: ZBBBYNYX","[[38.55,109.066667],[38.816667,109.2],[38.633333,109.85],[38.366667,109.716667]]"
CHINA,joey-ZLHW_I_ZBBBYNYX_A4347_26,A4347/26,ZLHW,2026-09-10T06:07:00Z,2026-09-10T07:28:00Z,39.737454,105.448518,,QRDCA,"A4347/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/3944N10527E023  A)ZLHW B)2609100607 C)2609100728   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N400257E1054411-N400526E1053257-N400656E1052534-N392507E1051123-  N392338E1051845-N392125E1052838,  BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 09 SEP 2026 00:44  SOURCE: ZBBBYNYX","[[40.049167,105.736389],[40.090556,105.549167],[40.115556,105.426111],[39.418611,105.189722],[39.393889,105.3125],[39.356944,105.477222]]"
CHINA,joey-ZLHW_I_ZBBBYNYX_A4349_26,A4349/26,ZLHW,2026-09-10T06:07:00Z,2026-09-10T07:28:00Z,40.300092,102.416204,,QRDCA,"A4349/26 NOTAMN  Q)ZLHW/QRDCA/IV/BO/W/000/999/4019N10215E089  A)ZLHW B)2609100607 C)2609100728   E) A TEMPORARY DANGER AREA ESTABLISHED BOUNDED BY:  N402117E1041228-N403619E1024842-N405912E1003446-N401741E1001859-  N395416E1023540-N393917E1035915,  BACK TO START.VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 09 SEP 2026 00:46  SOURCE: ZBBBYNYX","[[40.354722,104.207778],[40.605278,102.811667],[40.986667,100.579444],[40.294722,100.316389],[39.904444,102.594444],[39.654722,103.9875]]"
CHINA,joey-ZSHA_I_ZBBBYNYX_A4352_26,A4352/26,ZSHA,2026-09-15T21:50:00Z,2026-09-15T22:11:00Z,31.2,123.7,011,QRDCA,"A4352/26 NOTAMN  Q)ZSHA/QRDCA/IV/BO/W/000/999/3112N12342E011  A)ZSHA B)2609152150 C)2609152211   E) A TEMPORARY DANGER AREA ESTABLISHED,THE AREA WITHIN A CIRCLE   CENTERED AT N311200E1234200 WITH RADIUS OF 20KM.  VERTICAL LIMITS:SFC-UNL.  AIRCRAFT ARE FORBIDDEN TO FLY INTO THE AREA.  F)SFC G)UNL    CREATED: 09 SEP 2026 02:15  SOURCE: ZBBBYNYX",
PHILIPPINES,joey-RPHI_I_RPLLYNYX_B4714_26,B4714/26,RPHI,2026-09-15T21:52:00Z,2026-09-15T22:24:00Z,19.470833,123.3375,,QWMLW,B4714/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/1928N12319E036  A) RPHI B) 2609152152 C) 2609152224  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.  EST FALL AREA FOR UNBURNED DEBRIS WI:  200300N 1231500E -  200200N 1232800E -  185400N 1232500E -  185400N 1231300E -  200300N 1231500E  (76NM SOUTHEAST OF BASCO PRINCIPAL AP (CLASS 2)).  F) SFC G) UNL    CREATED: 09 SEP 2026 10:47  SOURCE: EUECYIYN,"[[20.05,123.25],[20.033333,123.466667],[18.9,123.416667],[18.9,123.216667]]"
PHILIPPINES,joey-RPHI_I_RPLLYNYX_B4716_26,B4716/26,RPHI,2026-09-17T00:25:00Z,2026-09-17T00:54:00Z,9.108334,119.275,,QWMLW,B4716/26 NOTAMN  Q) RPHI/QWMLW/IV/BO /W /000/999/0907N11917E023  A) RPHI B) 2609170025 C) 2609170054  E) SPECIAL OPS (AEROSPACE FLT ACT) WILL BE CONDUCTED BY CHINA.   EST FALL AREA OF UNBURNED DEBRIS WI:  091600N 1185700E -  092800N 1191300E -  085700N 1193600E -  084500N 1192000E -  091600N 1185700E  (29NM SOUTHEAST PUERTO PRINCESA INTL AP).  F) SFC G) UNL    CREATED: 09 SEP 2026 10:56  SOURCE: EUECYIYN,"[[9.266667,118.95],[9.466667,119.216667],[8.95,119.6],[8.75,119.333333]]"
